CRN,Class Name,Time Start,Time End,Days,Date Start,Date End,Building,Room
15892,ARTS 1510,2:00 pm,3:15 pm,MW,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,5
15893,ARTS 1610,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,5
15894,ARTS 1610,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,5
15895,ARTS 1610,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,5
15897,ARTS 1617,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,5
15900,ARTS 2150,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,008
15901,ARTS 2150,2:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,008
15902,ARTS 3020,8:00 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,228
15903,ARTS 3110,2:00 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,114
15904,ARTS 3120,11:00 am,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,228
15905,ARTS 3130,6:00 pm,8:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,228
15907,ARTS 3140,1:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,136
15908,ARTS 3150,1:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,136
15909,ARTS 3210,10:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,201
15910,ARTS 3210,1:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,201
15911,ARTS 3230,2:00 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,201
15912,ARTS 3310,11:00 am,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,320
15914,ARTS 3320,11:00 am,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,312
15915,ARTS 3330,2:00 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,306
15916,ARTS 3410,1:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,22
15918,ARTS 3510,2:00 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Three-Dimensional Arts Bldg,120
15919,ARTS 3520,11:00 am,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Three-Dimensional Arts Bldg,120
18131,ARTS 3730,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,008
Writing Enriched,18132,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,008
18133,ARTS 3790,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,008
15924,ARTS 3820,8:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Three-Dimensional Arts Bldg,110
15925,ARTS 3840,10:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Three-Dimensional Arts Bldg,110
15926,ARTS 3850,1:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Three-Dimensional Arts Bldg,110
15927,ARTS 4140,11:00 am,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,228
15928,ARTS 4240,2:00 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,201
15929,ARTS 4340,2:00 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,306
15930,ARTS 4440,1:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,22
15931,ARTS 4540,11:00 am,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Three-Dimensional Arts Bldg,120
15932,ARTS 4700,4:00 pm,6:30 pm,R,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,5
15933,ARTS 4840,1:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Three-Dimensional Arts Bldg,110
15934,ARTS 4850,5:00 pm,6:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,008
15935,ARTS 4860,5:00 pm,5:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,008
15936,ARTS 4980,11:00 am,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,228
15937,ARTS 4980,2:00 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,201
15938,ARTS 4980,2:00 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,306
15939,ARTS 4980,1:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Biggin Hall,22
15940,ARTS 4980,11:00 am,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Three-Dimensional Arts Bldg,120
15941,ARTS 4980,1:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Three-Dimensional Arts Bldg,110
15448,GLOB 0100,11:00 am,11:50 am,R,"Aug 17, 2026","Dec 11, 2026",Haley Center,2116
15449,GLOB 0210,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,256
15449,GLOB 0210,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,256
15449,GLOB 0210,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,256
15450,GLOB 0220,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,257
15450,GLOB 0220,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,355
15450,GLOB 0220,9:00 am,10:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,257
15451,GLOB 0310,2:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3332
15451,GLOB 0310,3:00 pm,3:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,3330
15451,GLOB 0310,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2312
15452,GLOB 0410,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,3218
15453,GLOB 0440,6:30 pm,9:00 pm,MW,"Aug 17, 2026","Dec 11, 2026",Haley Center,2468
15454,GLOB 0900,11:00 am,11:50 am,F,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,256
15454,GLOB 0900,4:00 pm,11:00 pm,F,"Aug 17, 2026","Dec 11, 2026",Haley Center,2222
15455,GLOB 0900,3:45 pm,9:00 pm,W,"Aug 17, 2026","Dec 11, 2026",Haley Center,2332
15455,GLOB 0900,3:45 pm,6:00 pm,F,"Aug 17, 2026","Dec 11, 2026",Haley Center,3224
15457,GLOB 1010,2:00 pm,2:50 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2196
15458,GLOB 1030,3:30 pm,4:45 pm,T,"Aug 17, 2026","Dec 11, 2026",Haley Center,2332
15459,GLOB 1030,11:00 am,12:15 pm,M,"Aug 17, 2026","Dec 11, 2026",Haley Center,2306
15460,GLOB 1100,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Haley Center,2224
15008,AVMG 1010,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2352
15010,AVMG 1010,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Miller Hall,226
15011,AVMG 1010,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3041
15009,AVMG 1010,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Miller Hall,201
15013,AVMG 2050,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2213
15014,AVMG 2050,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2213
15015,AVMG 2050,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,170A
15016,AVMG 2050,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4546
15017,AVMG 2400,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,358
15018,AVMG 2400,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,358
15023,AVMG 2600,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Broun Hall,107
15026,AVMG 2810,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3510B
15027,AVMG 2810,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2228
15029,AVMG 2810,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Haley Center,2352
15030,AVMG 3050,3:00 pm,4:15 pm,MW,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,256
15032,AVMG 3050,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3520
15033,AVMG 3050,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4035
15036,AVMG 3140,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4546
15037,AVMG 3140,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3129
15038,AVMG 3140,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3041
15040,AVMG 3200,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,254
15041,AVMG 3200,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,254
15042,AVMG 3200,3:30 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3546
15043,AVMG 3600,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3041
15044,AVMG 3600,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3041
15045,AVMG 3600,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,3041
15047,AVMG 3710,5:00 pm,6:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4546
15049,AVMG 4040,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,358
15050,AVMG 4060,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Miller Hall,226
15051,AVMG 4060,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Miller Hall,226
15052,AVMG 4060,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Miller Hall,226
15053,AVMG 4060,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Miller Hall,226
15054,AVMG 4080,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3550
15055,AVMG 4080,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4546
15056,AVMG 4080,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3510B
15057,AVMG 4080,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,356
15059,AVMG 4130,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Miller Hall,201
15060,AVMG 4130,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Lowder Hall,20
15061,AVMG 4130,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3520
15062,AVMG 4140,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,3510B
15063,AVMG 4190,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4520
15064,AVMG 4190,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,358
15065,AVMG 4190,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,354
15066,AVMG 4200,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Miller Hall,201
15067,AVMG 4200,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Miller Hall,201
15068,AVMG 4200,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Miller Hall,201
15069,AVMG 4200,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,4546
15070,AVMG 5090,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,254
15071,AVMG 5090,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,257
15073,AVMG 5090,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,257
15072,AVMG 5090,3:30 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,257
15075,AVMG 5180,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Charles E Davis Aerospace Hall,354
15076,AVMG 5180,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4035
15077,AVMG 5180,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4035
11629,BATM 1110,9:00 am,9:50 am,MW,"Aug 17, 2026","Dec 11, 2026",Corley Hall,314
11629,BATM 1110,12:30 pm,3:20 pm,R,"Aug 17, 2026","Dec 11, 2026",Corley Hall,314
11630,BATM 3100,9:00 am,9:50 am,MW,"Aug 17, 2026","Dec 11, 2026",Corley Hall,314
11630,BATM 3100,12:30 pm,3:20 pm,R,"Aug 17, 2026","Dec 11, 2026",Corley Hall,314
11631,BATM 3110,10:00 am,10:50 am,MW,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11631,BATM 3110,12:30 pm,3:20 pm,W,"Aug 17, 2026","Dec 11, 2026",Corley Hall,314
11632,BATM 4100,12:00 pm,2:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11633,BATM 5110,8:00 am,8:50 am,TR,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11633,BATM 5110,1:00 pm,3:50 pm,R,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11634,BATM 5120,11:00 am,11:50 am,TR,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11634,BATM 5120,1:00 pm,3:50 pm,T,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11635,BATM 5140,11:00 am,11:50 am,MW,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11635,BATM 5140,2:00 pm,4:50 pm,R,"Aug 17, 2026","Dec 11, 2026",National Poultry Tech Building,001
11636,BATM 5550,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11636,BATM 5550,1:00 pm,3:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Corley Hall,307
11637,BATM 6110,8:00 am,8:50 am,TR,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11637,BATM 6110,1:00 pm,3:50 pm,R,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11638,BATM 6120,11:00 am,11:50 am,TR,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11638,BATM 6120,1:00 pm,3:50 pm,T,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11639,BATM 6140,11:00 am,11:50 am,MW,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11639,BATM 6140,2:00 pm,4:50 pm,R,"Aug 17, 2026","Dec 11, 2026",National Poultry Tech Building,001
11640,BATM 6550,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
11640,BATM 6550,1:00 pm,3:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Corley Hall,307
10598,BCHE 3180,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,202
10171,BCHE 3200,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Rouse Life Sciences Bldg,112
12398,BCHE 5180,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,151
12399,BCHE 5180,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,2550
12406,BCHE 6180,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,151
12408,BCHE 6181,2:00 pm,4:50 pm,M,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,323
12409,BCHE 6181,9:30 am,12:20 pm,T,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,323
12412,BCHE 6191,2:00 pm,4:50 pm,T,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,323
13922,BIOL 1000,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,151
13923,BIOL 1000,2:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,151
13924,BIOL 1000,12:30 pm,1:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Science Center Auditorium,101
13931,BIOL 1001,11:00 am,12:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,178
13932,BIOL 1001,1:00 pm,2:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,178
13941,BIOL 1010,2:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Foy Hall,258
13949,BIOL 1011,1:00 pm,2:50 pm,R,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,186
13950,BIOL 1020,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Foy Hall,258
13952,BIOL 1020,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Science Center Auditorium,101
13953,BIOL 1020,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Foy Hall,258
13954,BIOL 1020,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,151
13955,BIOL 1020,2:00 pm,2:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Langdon Hall,101
13974,BIOL 1021,9:00 am,10:50 am,T,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,134
18754,BIOL 1021,11:00 am,12:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,134
13997,BIOL 1030,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,134
13998,BIOL 1030,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,134
14011,BIOL 2500,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,012
14036,BIOL 2501,10:00 am,11:50 am,F,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,423
14039,BIOL 2507,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Langdon Hall,101
14040,BIOL 2510,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Science Center Auditorium,101
14042,BIOL 2510,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Mell Street Classroom Bldg,2550
14057,BIOL 2511,2:00 pm,3:50 pm,F,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,223
14058,BIOL 2511,6:00 pm,7:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,223
14062,BIOL 3001,1:00 pm,2:50 pm,T,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,129
14066,BIOL 3001,1:00 pm,2:50 pm,R,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,129
14067,BIOL 3001,3:00 pm,4:50 pm,R,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,129
14068,BIOL 3020,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,270
14068,BIOL 3020,3:30 pm,6:15 pm,T,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,270
14077,BIOL 3200,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Science Center Auditorium,101
14078,BIOL 3200,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Foy Hall,258
14094,BIOL 3207,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Science Center Auditorium,101
14095,BIOL 3207,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Foy Hall,258
14096,BIOL 4000,3:00 pm,3:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Foy Hall,258
14098,BIOL 4010,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,122
14104,BIOL 4020,8:00 am,8:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,122
14104,BIOL 4020,12:30 pm,3:15 pm,R,"Aug 17, 2026","Dec 11, 2026",Biodiversity Learning Center,251
14105,BIOL 4100,3:30 pm,4:45 pm,TR,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,134
18154,BIOL 4950,2:00 pm,2:50 pm,F,"Aug 17, 2026","Dec 11, 2026",Rouse Life Sciences Bldg,112
14117,BIOL 4970,12:00 pm,2:00 pm,TR,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,310
18152,BIOL 4970,1:00 pm,4:00 pm,W,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,310
14118,BIOL 4970,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Rouse Life Sciences Bldg,112
14121,BIOL 4970,3:00 pm,3:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Upchurch Hall,220
14116,BIOL 4970,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,161
14150,BIOL 5020,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,115
18232,BIOL 5190,8:00 am,9:15 am,TR,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,122
18249,BIOL 5240,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,319
18249,BIOL 5240,2:00 pm,3:45 pm,W,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,319
14158,BIOL 5250,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,115
18151,BIOL 5370,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,115
14170,BIOL 5600,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,134
14170,BIOL 5600,6:00 pm,8:45 pm,W,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,419
14170,BIOL 5600,2:00 pm,2:50 pm,F,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,134
14173,BIOL 5650,12:00 pm,12:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,129
14176,BIOL 5800,3:00 pm,4:15 pm,MW,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,161
14177,BIOL 6020,1:00 pm,1:50 pm,MWF,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,115
14180,BIOL 6200,11:00 am,11:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,115
14180,BIOL 6200,3:00 pm,4:50 pm,MW,"Aug 17, 2026","Dec 11, 2026",Rouse Life Sciences Bldg,13
14184,BIOL 6230,9:00 am,9:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,242
18250,BIOL 6240,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,319
18250,BIOL 6240,2:00 pm,3:45 pm,W,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,319
18241,BIOL 6370,2:00 pm,3:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Science Center Classroom Bldg,115
14190,BIOL 6521,1:00 pm,2:50 pm,TR,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,227
14192,BIOL 6600,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,134
14192,BIOL 6600,12:30 pm,3:15 pm,T,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,419
14192,BIOL 6600,2:00 pm,2:50 pm,F,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,134
14194,BIOL 6600,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,134
14194,BIOL 6600,12:30 pm,3:15 pm,R,"Aug 17, 2026","Dec 11, 2026",Science Center Laboratory Bldg,419
14194,BIOL 6600,2:00 pm,2:50 pm,F,"Aug 17, 2026","Dec 11, 2026",Chemistry Bldg,134
14198,BIOL 6800,3:00 pm,4:15 pm,MW,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,161
18148,BIOL 7170,11:00 am,12:15 pm,TR,"Aug 17, 2026","Dec 11, 2026",Academic Classroom/Lab Complex,161
14201,BIOL 7800,1:00 pm,2:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Corley Hall,302
14209,BIOL 7970,2:00 pm,3:50 pm,R,"Aug 17, 2026","Dec 11, 2026",Rouse Life Sciences Bldg,112
14212,BIOL 7970,3:00 pm,3:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Upchurch Hall,220
14215,BIOL 7970,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Draughon Library,4027
12115,BIOP 1390,9:00 am,9:50 am,MW,"Aug 17, 2026","Dec 11, 2026",Forestry & Wildlife Sci Bldg,1223
12115,BIOP 1390,1:00 pm,3:50 pm,F,"Aug 17, 2026","Dec 11, 2026",Forestry & Wildlife Sci Bldg,1223
18160,BIOP 4400,2:00 pm,5:50 pm,W,"Aug 17, 2026","Dec 11, 2026",Forestry & Wildlife Sci Bldg,1219
12117,BIOP 5080,10:00 am,10:50 am,MWF,"Aug 17, 2026","Dec 11, 2026",Forestry & Wildlife Sci Bldg,1219
12118,BIOP 5250,9:30 am,10:45 am,TR,"Aug 17, 2026","Dec 11, 2026",Forestry & Wildlife Sci Bldg,1207
